E:\SDc\DAta\IMG\center_2021_04_16_21_24_02_797.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_02_797.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_02_797.jpg,-0.2,1,0,30.18015
E:\SDc\DAta\IMG\center_2021_04_16_21_24_02_869.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_02_869.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_02_869.jpg,-0.4,1,0,30.15901
E:\SDc\DAta\IMG\center_2021_04_16_21_24_02_939.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_02_939.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_02_939.jpg,-0.5500001,1,0,30.13922
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_010.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_010.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_010.jpg,-0.7500002,1,0,30.11569
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_081.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_081.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_081.jpg,-0.9000002,1,0,30.10334
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_151.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_151.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_151.jpg,0,1,0,30.17427
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_218.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_218.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_218.jpg,0,1,0,30.18557
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_289.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_289.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_289.jpg,0,1,0,30.19014
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_359.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_359.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_359.jpg,0,1,0,30.19086
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_429.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_429.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_429.jpg,0,1,0,30.19042
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_497.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_497.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_497.jpg,0,1,0,30.19021
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_567.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_567.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_567.jpg,0,1,0,30.19051
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_637.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_637.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_637.jpg,0,1,0,30.19129
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_709.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_709.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_709.jpg,0,1,0,30.19014
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_781.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_781.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_781.jpg,0,1,0,30.1902
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_852.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_852.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_852.jpg,0,1,0,30.19034
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_922.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_922.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_922.jpg,0,1,0,30.19083
E:\SDc\DAta\IMG\center_2021_04_16_21_24_03_988.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_03_988.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_03_988.jpg,0,1,0,30.19046
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_058.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_058.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_058.jpg,0,1,0,30.19033
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_128.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_128.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_128.jpg,0,1,0,30.19032
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_198.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_198.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_198.jpg,0,1,0,30.19028
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_266.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_266.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_266.jpg,0,1,0,30.19025
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_335.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_335.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_335.jpg,0,1,0,30.19033
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_404.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_404.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_404.jpg,0,1,0,30.19033
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_473.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_473.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_473.jpg,0,1,0,30.19028
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_543.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_543.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_543.jpg,-0.1,1,0,30.18764
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_611.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_611.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_611.jpg,-0.25,1,0,30.17506
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_680.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_680.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_680.jpg,0,1,0,30.19066
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_750.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_750.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_750.jpg,0,1,0,30.19002
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_818.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_818.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_818.jpg,-0.05,1,0,30.19015
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_888.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_888.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_888.jpg,-0.25,1,0,30.17665
E:\SDc\DAta\IMG\center_2021_04_16_21_24_04_958.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_04_958.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_04_958.jpg,0,1,0,30.18936
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_029.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_029.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_029.jpg,0,1,0,30.19016
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_100.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_100.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_100.jpg,0,1,0,30.19029
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_168.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_168.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_168.jpg,-0.2,1,0,30.18098
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_239.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_239.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_239.jpg,0,1,0,30.19074
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_308.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_308.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_308.jpg,0,1,0,30.19013
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_380.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_380.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_380.jpg,0,1,0,30.19024
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_447.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_447.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_447.jpg,-0.05,1,0,30.18943
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_516.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_516.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_516.jpg,-0.2,1,0,30.18024
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_585.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_585.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_585.jpg,0,1,0,30.19088
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_653.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_653.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_653.jpg,0,1,0,30.18947
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_721.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_721.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_721.jpg,0,1,0,30.19003
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_790.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_790.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_790.jpg,0,1,0,30.19135
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_858.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_858.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_858.jpg,-0.05,1,0,30.19006
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_926.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_926.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_926.jpg,-0.25,1,0,30.17522
E:\SDc\DAta\IMG\center_2021_04_16_21_24_05_994.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_05_994.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_05_994.jpg,0,1,0,30.19085
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_062.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_062.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_062.jpg,0,1,0,30.18979
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_129.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_129.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_129.jpg,0,1,0,30.19015
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_197.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_197.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_197.jpg,-0.05,1,0,30.18985
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_268.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_268.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_268.jpg,-0.25,1,0,30.17539
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_339.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_339.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_339.jpg,0,1,0,30.19047
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_410.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_410.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_410.jpg,0,1,0,30.18988
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_482.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_482.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_482.jpg,0,1,0,30.18991
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_551.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_551.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_551.jpg,0,1,0,30.19063
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_622.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_622.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_622.jpg,-0.2,1,0,30.18043
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_693.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_693.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_693.jpg,0,1,0,30.18934
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_764.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_764.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_764.jpg,0,1,0,30.19083
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_836.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_836.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_836.jpg,0,1,0,30.19055
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_905.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_905.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_905.jpg,-0.05,1,0,30.1899
E:\SDc\DAta\IMG\center_2021_04_16_21_24_06_974.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_06_974.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_06_974.jpg,-0.2,1,0,30.17985
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_043.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_043.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_043.jpg,0,1,0,30.18942
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_111.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_111.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_111.jpg,0,1,0,30.1902
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_183.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_183.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_183.jpg,-0.05,1,0,30.18993
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_253.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_253.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_253.jpg,-0.2,1,0,30.18077
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_325.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_325.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_325.jpg,0,1,0,30.19041
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_397.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_397.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_397.jpg,0,1,0,30.18973
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_464.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_464.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_464.jpg,-0.05,1,0,30.18805
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_534.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_534.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_534.jpg,-0.2,1,0,30.18192
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_606.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_606.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_606.jpg,0,1,0,30.19082
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_677.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_677.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_677.jpg,0,1,0,30.18918
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_745.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_745.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_745.jpg,0,1,0,30.19076
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_812.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_812.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_812.jpg,-0.1,1,0,30.18879
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_883.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_883.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_883.jpg,-0.3,1,0,30.17022
E:\SDc\DAta\IMG\center_2021_04_16_21_24_07_950.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_07_950.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_07_950.jpg,0,1,0,30.18975
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_021.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_021.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_021.jpg,0,1,0,30.18958
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_088.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_088.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_088.jpg,-0.05,1,0,30.19014
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_159.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_159.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_159.jpg,-0.2,1,0,30.1821
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_227.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_227.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_227.jpg,0,1,0,30.19013
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_297.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_297.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_297.jpg,0,1,0,30.19028
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_368.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_368.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_368.jpg,0,1,0,30.18975
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_439.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_439.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_439.jpg,0,1,0,30.19008
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_507.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_507.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_507.jpg,0,1,0,30.19116
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_577.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_577.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_577.jpg,0,1,0,30.19023
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_648.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_648.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_648.jpg,-0.15,1,0,30.18398
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_720.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_720.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_720.jpg,0,1,0,30.19018
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_792.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_792.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_792.jpg,0,1,0,30.19051
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_862.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_862.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_862.jpg,0,1,0,30.19063
E:\SDc\DAta\IMG\center_2021_04_16_21_24_08_932.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_08_932.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_08_932.jpg,0,1,0,30.19028
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_003.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_003.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_003.jpg,-0.15,1,0,30.18441
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_071.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_071.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_071.jpg,-0.3,1,0,30.16949
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_141.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_141.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_141.jpg,0,1,0,30.18888
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_212.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_212.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_212.jpg,0,1,0,30.19009
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_283.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_283.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_283.jpg,-0.1,1,0,30.1887
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_350.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_350.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_350.jpg,-0.25,1,0,30.17632
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_420.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_420.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_420.jpg,0,1,0,30.19032
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_492.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_492.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_492.jpg,0,1,0,30.1898
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_561.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_561.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_561.jpg,0,1,0,30.18935
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_632.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_632.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_632.jpg,0,1,0,30.19042
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_701.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_701.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_701.jpg,0,1,0,30.19002
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_770.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_770.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_770.jpg,0,1,0,30.1903
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_838.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_838.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_838.jpg,0,1,0,30.19053
E:\SDc\DAta\IMG\center_2021_04_16_21_24_09_906.jpg,E:\SDc\DAta\IMG\left_2021_04_16_21_24_09_906.jpg,E:\SDc\DAta\IMG\right_2021_04_16_21_24_09_906.jpg,0,1,0,30.19021
